timestamp,T_drybulb_C,"detached, '[1984 , 2011]', 1","detached, '>2011', 1","detached, '[1946 , 1983]', 1","detached, '<1946', 1","detached, '[1984 , 2011]', 2","detached, '>2011', 2","detached, '[1946 , 1983]', 2","detached, '<1946', 2","semi-detached, '[1946 , 1983]', 2","semi-detached, '[1984 , 2011]', 2","semi-detached, '>2011', 2","semi-detached, '<1946', 2","row, '[1946 , 1983]', 2","row, '[1984 , 2011]', 2","row, '>2011', 2","row, '<1946', 2","semi-detached, '[1946 , 1983]', 1","semi-detached, '[1984 , 2011]', 1","semi-detached, '>2011', 1","semi-detached, '<1946', 1"
9/3/2021 19:00,-17.36666667,19.859041,19.60015601,19.84025598,19.59100719,19.91673352,19.65933333,19.8083284,19.29474286,21.09618644,20.76666667,20.43852691,21.13115942,21.18837209,21.03409091,20.69351852,21.55481481,20.95034602,20.71198208,20.3489071,20.93478261
9/3/2021 20:00,-17.26666667,18.37423133,17.98299532,18.3961362,18.09472422,18.44395415,18.08666667,18.38843497,17.82102857,19.75663842,19.30421053,19.0776204,19.68043478,19.88546512,19.725,19.36388889,20.20074074,19.61384083,19.23157895,18.81748634,19.60652174
9/3/2021 21:00,-17.56666667,17.27478038,16.68954758,17.32842309,16.92793765,17.34269341,16.8072,17.3196566,16.62617143,18.92655367,18.33660819,17.96090652,18.71231884,19.16569767,18.92922078,18.45555556,19.48666667,18.76920415,18.23482643,17.61120219,18.69565217
9/3/2021 22:00,-18.4,15.9227672,15.26084243,15.99463898,15.54832134,15.95813754,15.36906667,15.96419972,15.24354286,17.50649718,16.90561404,16.49830028,17.24202899,17.75523256,17.51428571,17.07314815,18.0362963,17.36401384,16.8087346,16.10382514,17.2942029
9/3/2021 23:00,-19.4,14.83773792,14.12527301,14.93805844,14.48980815,14.86971347,14.24386667,14.91766331,14.20891429,16.43234463,15.7794152,15.33342776,16.16956522,16.69360465,16.43506494,15.94537037,17,16.29636678,15.68779395,14.9226776,16.23550725
9/4/2021 0:00,-18.76666667,14.0601757,13.32948518,14.17201159,13.74208633,14.07581662,13.456,14.1589106,13.46845714,15.5720339,14.94760234,14.49660057,15.31811594,15.82965116,15.5711039,15.11851852,16.09333333,15.44792388,14.87043673,14.11775956,15.40144928
9/4/2021 1:00,-18.83333333,13.58726208,12.87847114,13.70707559,13.36714628,13.61441261,13.01306667,13.7116045,13.12937143,14.96822034,14.45076023,14.01161473,14.71376812,15.23837209,15.0025974,14.60462963,15.41111111,14.85536332,14.37278835,13.69590164,14.79637681
9/4/2021 2:00,-17.43333333,13.00018302,12.274883,13.16918619,12.86366906,13.04272206,12.4112,13.19542135,12.64365714,14.55720339,13.94152047,13.32577904,14.3673913,14.82383721,14.53831169,13.95833333,15.17407407,14.43615917,13.8612542,13.05245902,14.36086957
9/4/2021 3:00,-16.1,12.49418009,11.80686427,12.75578363,12.57613909,12.59289398,11.9964,12.82972173,12.40171429,14.33107345,13.62865497,12.98101983,14.23623188,14.54593023,14.22922078,13.46203704,15.10074074,14.19342561,13.52698768,12.67786885,14.12101449
9/4/2021 4:00,-15.53333333,11.34037335,10.47269891,11.74771794,11.4883693,11.47464183,10.72213333,11.88020525,11.33725714,13.70268362,12.67450292,11.71473088,13.68478261,14.02034884,13.54350649,12.36111111,14.85555556,13.53477509,12.56382979,11.36530055,13.50144928
9/4/2021 5:00,-15.36666667,10.94487555,10.1074883,11.2950495,11.01882494,11.04922636,10.28053333,11.40811131,10.85291429,13.16313559,12.14736842,11.18611898,13.09275362,13.41569767,13.00162338,11.9037037,14.25407407,13.00986159,12.05991041,10.8863388,12.92101449
9/4/2021 6:00,-14.53333333,10.64454612,9.798907956,10.95201642,10.68153477,10.74243553,9.997066667,11.06731794,10.524,12.72966102,11.77497076,10.97932011,12.59202899,12.99825581,12.61428571,11.64907407,13.68518519,12.58633218,11.68510638,10.62759563,12.49927536
9/4/2021 7:00,-13.63333333,10.94275256,10.27566303,11.21535861,11.05419664,11.01908309,10.43413333,11.31101243,10.92708571,12.71186441,11.88783626,11.17280453,12.67463768,12.8622093,12.53766234,11.6787037,13.58518519,12.58961938,11.82967525,10.91120219,12.5115942
9/4/2021 8:00,-12.83333333,13.27792826,12.6174727,13.46351123,13.19940048,13.35312321,12.78453333,13.55006907,13.028,14.92824859,14.18923977,13.67422096,14.8173913,15.15697674,14.86201299,14.18611111,15.62518519,14.79757785,14.13202688,13.41229508,14.74492754
9/4/2021 9:00,-11.46666667,15.38491947,14.92184087,15.43658537,15.1970024,15.44297994,15.00986667,15.47213341,15.01531429,16.55550847,16.09204678,15.81898017,16.40652174,16.71627907,16.56590909,16.21111111,16.94814815,16.45138408,16.04132139,15.62431694,16.38913043
9/4/2021 10:00,-10.5,17.24597365,16.93120125,17.17592369,16.91666667,17.2865616,16.97293333,17.17975133,16.71302857,18.20381356,17.84959064,17.63286119,18.06521739,18.36337209,18.23668831,17.97592593,18.53185185,18.1050173,17.79384099,17.5,18.02898551
9/4/2021 11:00,-9.533333333,19.03151537,18.7925117,18.89673992,18.60239808,19.05378223,18.80786667,18.86749556,18.37211429,19.82274011,19.55894737,19.39716714,19.70434783,19.9622093,19.86850649,19.70925926,20.07185185,19.73200692,19.50907055,19.28224044,19.68550725
9/4/2021 12:00,-8.666666667,20.59824305,20.37425897,20.41016663,20.02014388,20.60309456,20.36386667,20.36194987,19.75817143,21.38474576,21.06011696,20.90736544,21.31086957,21.50232558,21.4275974,21.26018519,21.65481481,21.29273356,21.02306831,20.76775956,21.31521739
9/4/2021 13:00,-7.8,21.80666179,21.65663027,21.60231828,21.217506,21.81180516,21.60826667,21.53222814,20.94125714,22.5809322,22.29356725,22.08526912,22.54130435,22.66918605,22.60811688,22.42407407,22.87407407,22.48737024,22.24703247,21.97704918,22.5057971
9/4/2021 14:00,-7.2,22.53942167,22.46209048,22.28118812,21.92242206,22.56518625,22.39933333,22.24833235,21.66994286,23.31765537,22.95099415,22.85524079,23.31376812,23.34011628,23.32922078,23.13148148,23.6162963,23.22387543,22.92620381,22.7784153,23.24130435
9/4/2021 15:00,-6.6,23.2897511,23.20842434,23.05276503,22.72505995,23.32876791,23.18986667,23.01563055,22.48514286,23.91285311,23.71719298,23.73371105,23.88043478,23.97848837,23.98766234,23.93333333,24.04592593,23.83287197,23.67861142,23.63989071,23.88188406
9/4/2021 16:00,-6.166666667,23.38400439,23.26786271,23.13902439,22.76714628,23.42481375,23.22053333,23.09800671,22.51805714,24.16158192,23.85204678,23.79745042,24.07318841,24.25872093,24.24025974,24.08981481,24.40962963,24.06141869,23.80302352,23.66775956,24.0557971
